BS_Tilt,BS_Azimuth,BS_Height,Distance,UE_Azimuth,UE_Tilt,LOS,Indoor_Path,Outdoor_Path,RSRP
0.0,208.0,35.0,854.41,336.92,-0.90521,0.0,190.2,663.75,-103.77
0.0,72.0,35.0,971.85,326.67,-1.1495,0.0,116.0,854.95,-111.4
0.0,314.3,32.0,861.63,158.2,-3.0891,0.0,285.77,575.43,-89.899
0.0,58.0,32.0,850.46,73.398,-2.8609,0.0,54.877,793.32,-107.77
0.0,57.0,37.0,975.13,280.76,-0.55817,0.0,162.57,809.9,-108.59
0.0,310.0,32.0,715.1,296.49,-1.482,0.0,139.32,574.15,-109.46
0.0,41.6,32.0,1694.2,199.8,-1.4032,0.0,554.72,1138.6,-112.21
6.0,299.0,35.0,681.01,322.88,-2.1444,0.0,142.49,537.77,-112.09
0.0,208.0,35.0,1478.3,9.5006,-1.1432,0.0,260.04,1217.9,-100.59
0.0,41.6,32.0,824.21,163.43,-3.0905,0.0,54.739,769.18,-108.65
0.0,309.0,32.0,91.411,169.92,-21.224,0.0,32.575,58.815,-78.524
0.0,200.0,32.0,1507.1,196.1,-2.1469,0.0,59.957,1446.6,-122.27
2.0,197.0,32.0,1136.9,326.41,-0.57956,0.0,459.88,675.91,-117.02
0.0,41.6,32.0,370.09,229.16,-4.0957,0.0,8.2098,361.23,-80.961
5.0,183.0,34.0,994.97,134.31,-3.5944,0.0,157.13,836.37,-120.59
0.0,314.3,32.0,1613.1,159.61,-1.9351,0.0,185.15,1427.2,-97.461
0.0,306.0,32.0,721.24,151.69,-4.8738,1.0,0.0,720.72,-75.524
2.0,197.0,32.0,1462.0,13.77,-1.3126,0.0,542.07,919.45,-114.34
0.0,179.0,32.0,1214.3,202.11,-1.6746,0.0,47.475,1166.1,-122.34
0.0,68.0,34.0,410.12,125.47,-6.7443,1.0,0.0,409.34,-87.836
0.0,319.0,32.0,1070.4,38.476,-2.2737,0.0,337.08,732.0,-120.52
0.0,183.0,32.0,1493.7,46.031,-1.8215,0.0,536.63,954.63,-112.9
0.0,200.0,32.0,1690.7,203.79,-1.8125,0.0,208.44,1481.1,-120.59
0.0,179.0,32.0,792.35,131.98,-3.5747,0.0,10.223,780.87,-107.52
2.0,197.0,32.0,623.89,5.5187,-2.982,0.0,336.58,287.19,-94.274
0.0,200.0,32.0,1594.8,210.65,-1.6342,0.0,56.638,1536.7,-122.15
0.0,183.0,32.0,1102.4,20.885,-1.7405,0.0,221.54,880.29,-106.15
0.0,306.0,32.0,605.53,243.52,-3.1666,0.0,96.657,507.45,-110.9
0.0,57.0,37.0,400.89,298.29,-4.4929,0.0,105.92,294.08,-79.961
0.0,58.0,32.0,2058.0,4.0122,-0.23663,0.0,595.74,1461.9,-129.27
0.0,301.0,34.0,1388.9,85.168,-2.5765,0.0,394.48,990.52,-109.52
0.0,309.0,32.0,1004.7,15.945,-2.1376,0.0,140.75,863.51,-113.65
0.0,314.3,32.0,722.36,248.05,-1.3085,0.0,228.71,491.84,-112.84
0.0,57.0,37.0,1262.9,299.14,-0.20416,0.0,31.936,1228.2,-109.15
6.0,299.0,35.0,1853.7,355.51,-0.66452,0.0,48.317,1805.0,-113.71
0.0,175.0,29.0,1112.8,136.71,-2.8553,0.0,376.4,734.84,-128.09
0.0,57.0,37.0,844.31,268.44,-0.98389,0.0,12.634,829.28,-106.77
0.0,314.3,32.0,557.77,211.81,-3.4371,0.0,99.583,457.66,-98.711
1.0,297.0,29.0,725.17,32.441,-2.4084,0.0,340.86,383.6,-110.21
6.0,299.0,35.0,1262.4,321.72,-0.34039,0.0,207.3,1053.6,-99.961
0.0,57.0,37.0,896.72,33.123,-2.586,0.0,11.262,884.55,-96.774
0.0,59.0,32.0,823.38,105.35,-4.8248,0.0,11.98,809.24,-110.65
0.0,201.0,35.0,304.14,62.592,-6.6576,1.0,0.0,303.43,-69.711
1.0,297.0,29.0,167.72,242.67,-10.637,0.0,48.539,118.79,-93.649
0.0,310.0,32.0,1554.8,327.82,-0.055267,0.0,331.29,1222.2,-119.9
0.0,208.0,35.0,1103.5,271.71,-0.28558,0.0,185.22,915.15,-125.65
0.0,301.0,34.0,1225.7,48.009,-2.546,0.0,207.11,1016.5,-108.46
0.0,208.0,35.0,623.42,262.44,-2.067,0.0,129.42,492.25,-111.21
0.0,44.0,29.0,581.78,73.216,-4.1781,1.0,0.0,580.24,-92.524
0.0,57.0,37.0,1142.8,5.7754,-1.2783,0.0,289.54,853.03,-126.02
0.0,72.0,35.0,867.74,318.41,-1.5513,0.0,44.215,822.4,-107.21
0.0,282.0,29.0,987.19,228.82,-1.5377,0.0,14.293,971.19,-110.59
0.0,72.0,35.0,1066.0,273.55,-0.94046,0.0,440.43,622.6,-112.15
0.0,282.0,29.0,167.51,184.45,-11.966,0.0,72.421,95.053,-87.774
1.0,297.0,29.0,364.8,13.312,-3.8422,0.0,94.686,270.0,-98.711
0.0,306.0,32.0,1727.6,198.0,-1.9725,0.0,92.405,1634.4,-113.34
0.0,309.0,32.0,282.45,183.25,-6.9638,0.0,91.713,190.69,-75.899
5.0,183.0,34.0,1417.9,58.35,-2.403,0.0,429.53,985.31,-119.21
5.0,183.0,34.0,1315.4,58.618,-2.5029,0.0,411.1,901.49,-120.27
0.0,201.0,35.0,67.082,26.565,-27.888,0.0,21.01,46.022,-70.649
0.0,309.0,32.0,926.34,238.28,-1.7622,0.0,320.82,603.54,-123.46
0.0,44.0,29.0,261.74,76.973,-8.582,0.0,47.512,213.51,-94.524
2.0,180.0,28.0,1303.4,327.15,-0.19781,0.0,246.97,1055.3,-111.34
0.0,282.0,29.0,401.11,192.23,-5.1995,0.0,84.86,316.13,-85.836
0.0,42.0,29.0,1421.4,209.18,-1.4307,0.0,102.04,1318.1,-111.15
0.0,306.0,32.0,1626.7,183.84,-2.2355,0.0,336.96,1289.4,-108.02
0.0,179.0,32.0,1639.9,209.24,-1.275,0.0,394.89,1243.6,-127.34
0.0,42.0,29.0,1060.0,165.24,-2.458,0.0,246.19,813.45,-108.77
6.0,299.0,35.0,1009.0,272.61,-1.0504,0.0,90.373,915.82,-97.899
0.0,68.0,34.0,529.4,222.55,-3.513,0.0,15.817,512.82,-83.711
0.0,42.0,29.0,1368.5,258.71,-0.27213,0.0,94.602,1270.1,-105.65
0.0,319.0,32.0,735.81,37.213,-2.9951,0.0,244.05,490.89,-117.52
2.0,180.0,28.0,1323.1,314.48,-0.064972,0.0,260.28,1060.8,-120.02
0.0,319.0,32.0,669.93,318.15,-1.5818,0.0,193.42,475.64,-107.09
0.0,319.0,32.0,882.04,302.97,-0.42221,0.0,308.69,571.59,-112.15
0.0,201.0,35.0,1061.5,340.4,-1.2683,0.0,235.04,825.98,-108.96
0.0,200.0,32.0,1156.1,212.14,-2.1053,1.0,0.0,1155.0,-102.27
0.0,68.0,34.0,1209.1,24.064,-1.2082,0.0,39.172,1169.1,-122.65
0.0,59.0,32.0,1793.0,184.67,-2.1241,0.0,8.2314,1784.4,-102.27
0.0,314.3,32.0,933.15,130.18,-3.1589,0.0,34.39,897.2,-90.774
0.0,42.0,29.0,492.35,346.13,-3.8925,0.0,111.65,380.55,-90.899
0.0,314.3,32.0,723.24,41.581,-3.363,0.0,16.974,705.26,-106.15
0.0,201.0,35.0,808.24,315.35,-1.7363,0.0,190.93,616.15,-104.4
0.0,282.0,29.0,1294.1,190.1,-1.881,0.0,378.38,915.34,-117.59
0.0,319.0,32.0,1131.8,355.95,-0.73398,0.0,275.16,856.47,-125.02
0.0,314.3,32.0,794.33,168.01,-3.1346,0.0,40.724,753.4,-99.274
5.0,183.0,34.0,855.64,354.03,-1.6401,0.0,52.041,803.44,-105.09
2.0,180.0,28.0,1212.5,332.86,-0.40167,0.0,170.05,1041.6,-96.274
0.0,175.0,29.0,251.58,32.995,-6.9126,0.0,70.493,180.83,-74.399
0.0,306.0,32.0,1249.0,232.06,-1.3071,0.0,86.994,1159.7,-116.21
0.0,72.0,35.0,1840.2,310.13,0.17125,0.0,176.6,1660.5,-114.46
0.0,68.0,34.0,1457.6,32.818,-1.2773,0.0,309.83,1146.4,-129.52
6.0,299.0,35.0,1573.5,293.4,0.091035,0.0,319.63,1250.1,-116.09
5.0,183.0,34.0,1126.0,99.044,-3.1263,0.0,468.65,654.24,-122.71
0.0,68.0,34.0,455.13,199.51,-5.21,1.0,0.0,454.91,-79.274
0.0,55.0,32.0,393.86,93.785,-6.0149,0.0,160.09,232.65,-98.774
0.0,201.0,35.0,961.07,315.89,-1.2816,0.0,323.27,636.44,-117.21
0.0,68.0,34.0,1781.6,50.26,-1.8806,0.0,432.63,1345.8,-132.46
2.0,197.0,32.0,99.464,170.16,-20.658,0.0,2.7369,96.704,-75.961
0.0,59.0,32.0,1038.7,231.33,-2.1227,0.0,192.4,844.39,-89.649
0.0,201.0,35.0,1212.9,267.78,-0.8266,0.0,343.02,866.45,-116.77
0.0,319.0,32.0,1161.5,18.419,-1.5042,0.0,161.03,999.94,-123.59
0.0,152.0,29.0,1148.0,245.06,-0.82343,0.0,258.34,886.91,-124.71
1.0,297.0,29.0,246.33,246.56,-6.5996,0.0,22.339,223.39,-97.211
5.0,183.0,34.0,1803.8,35.637,-1.5719,0.0,379.63,1422.2,-123.4
0.0,58.0,32.0,1115.3,355.58,-1.0016,0.0,43.73,1071.4,-113.21
0.0,200.0,32.0,1707.8,191.07,-2.0624,0.0,454.04,1253.3,-114.65
0.0,200.0,32.0,723.61,206.95,-3.8345,0.0,134.74,588.32,-108.4
0.0,179.0,32.0,1197.4,166.03,-2.3195,0.0,131.55,1065.5,-124.21
0.0,200.0,32.0,658.55,87.65,-5.8522,0.0,82.732,573.95,-80.711
0.0,72.0,35.0,989.16,256.79,-1.3609,0.0,207.4,779.07,-106.65
0.0,42.0,29.0,862.71,224.44,-1.9584,0.0,99.206,762.19,-79.024
0.0,72.0,35.0,890.49,295.76,-1.3188,0.0,42.491,845.95,-112.52
0.0,58.0,28.0,1260.5,318.63,-0.15909,0.0,239.15,1019.7,-124.65
0.0,306.0,32.0,501.47,146.88,-7.1043,1.0,0.0,501.01,-83.274
0.0,310.0,32.0,1092.4,62.168,-2.2281,0.0,247.2,842.66,-103.9
0.0,200.0,32.0,1535.4,201.15,-2.0329,0.0,272.14,1262.4,-115.65
0.0,59.0,32.0,593.85,163.37,-5.626,0.0,86.69,506.95,-94.961
0.0,200.0,32.0,47.508,120.34,-39.742,0.0,9.2181,38.189,-72.899
0.0,42.0,29.0,223.79,79.443,-10.01,0.0,3.487,219.68,-83.274
0.0,58.0,32.0,1209.6,31.443,-1.7757,0.0,552.82,655.67,-126.46
0.0,42.0,29.0,1359.8,225.51,-1.1585,0.0,577.45,780.23,-108.52
0.0,200.0,32.0,1203.1,172.93,-3.0212,0.0,156.42,1046.5,-112.77
0.0,152.0,29.0,940.65,205.5,-2.0396,0.0,106.7,833.29,-100.84
5.0,183.0,34.0,1430.3,39.98,-1.9421,0.0,28.919,1399.5,-99.774
0.0,72.0,35.0,1403.0,338.68,-0.51047,0.0,177.47,1224.8,-118.09
0.0,59.0,32.0,344.21,51.132,-7.6936,1.0,0.0,343.58,-99.649
0.0,183.0,32.0,1447.4,46.68,-1.9192,0.0,305.48,1139.5,-109.21
0.0,152.0,29.0,1696.3,239.46,-0.38843,0.0,381.2,1311.4,-131.65
0.0,57.0,37.0,1064.4,338.16,-0.34988,0.0,40.843,1023.0,-110.77
0.0,183.0,32.0,1049.2,326.31,-0.73718,0.0,228.2,820.03,-97.899
0.0,68.0,34.0,1627.1,44.427,-1.9887,0.0,199.35,1425.3,-127.59
0.0,175.0,29.0,994.13,169.04,-2.7355,0.0,163.34,830.55,-110.77
0.0,306.0,32.0,1315.4,145.19,-3.1112,0.0,184.33,1129.8,-93.586
0.0,282.0,29.0,172.1,51.132,-12.61,1.0,0.0,171.79,-78.211
0.0,41.6,32.0,723.24,256.08,-1.0694,0.0,193.28,528.0,-104.02
0.0,44.0,29.0,828.02,58.633,-3.3522,0.0,211.05,615.18,-110.27
0.0,319.0,32.0,356.8,75.224,-6.4759,0.0,48.389,307.45,-88.024
2.0,180.0,28.0,658.86,337.79,-2.3033,0.0,111.05,547.47,-84.836
0.0,314.0,28.0,1068.2,252.01,-1.3138,0.0,546.54,518.91,-126.77
0.0,201.0,35.0,437.78,247.01,-4.2458,1.0,0.0,436.7,-100.77
0.0,57.0,37.0,1040.2,9.7974,-1.8446,0.0,70.376,969.53,-110.52
0.0,282.0,29.0,868.43,173.59,-2.8018,0.0,251.08,617.19,-101.09
0.0,59.0,32.0,1765.8,159.41,-2.4483,0.0,212.42,1552.6,-120.27
0.0,57.0,37.0,918.42,354.38,-1.341,1.0,0.0,918.25,-97.024
0.0,44.0,29.0,434.26,271.98,-2.966,0.0,50.031,383.0,-82.149
5.0,183.0,34.0,1760.1,28.691,-1.0904,0.0,244.05,1514.6,-114.96
0.0,55.0,32.0,866.75,33.232,-2.4774,0.0,198.09,667.78,-121.27
0.0,319.0,32.0,1078.5,25.187,-1.9913,0.0,88.129,989.67,-123.15
0.0,58.0,32.0,596.66,64.38,-3.8831,0.0,65.647,529.6,-104.77
0.0,200.0,32.0,468.03,220.67,-4.8242,0.0,69.851,397.55,-93.399
0.0,44.0,29.0,687.87,261.89,-0.95779,0.0,9.2617,676.68,-85.836
0.0,58.0,32.0,673.64,274.0,-2.0829,0.0,216.8,454.94,-94.399
0.0,183.0,32.0,873.95,24.542,-2.2606,0.0,135.99,737.38,-99.774
0.0,309.0,32.0,489.51,158.68,-4.9621,0.0,156.64,332.63,-90.149
0.0,282.0,29.0,1364.4,265.42,-0.27295,0.0,207.85,1152.6,-113.71
1.0,297.0,29.0,507.15,26.969,-3.2164,0.0,171.66,335.11,-104.9
6.0,299.0,35.0,692.39,22.862,-2.8525,0.0,58.659,633.31,-107.02
2.0,180.0,28.0,481.5,175.47,-4.9261,0.0,123.77,357.65,-107.77
0.0,310.0,32.0,797.02,270.36,-1.4015,0.0,38.502,756.25,-107.46
0.0,183.0,32.0,1296.2,0.88412,-0.55255,0.0,26.392,1269.5,-109.96
0.0,314.0,28.0,1433.0,269.68,-0.25989,0.0,597.55,831.4,-129.4
0.0,41.6,32.0,671.78,202.86,-3.2801,0.0,129.11,542.26,-92.649
0.0,59.0,32.0,1701.4,204.11,-1.801,0.0,205.0,1495.3,-103.65
0.0,58.0,32.0,1445.1,335.03,-0.099121,0.0,444.59,999.59,-128.71
6.0,299.0,35.0,1665.6,356.25,-0.84274,0.0,235.95,1429.3,-123.15
0.0,208.0,35.0,252.24,5.688,-7.3418,0.0,29.134,223.06,-75.086
0.0,309.0,32.0,1513.5,18.65,-1.3437,0.0,207.69,1305.1,-127.84
1.0,297.0,29.0,707.68,61.008,-3.6787,1.0,0.0,706.08,-84.024
0.0,58.0,28.0,1579.2,356.99,-0.81628,1.0,0.0,1578.9,-102.34
2.0,197.0,32.0,1638.6,11.084,-0.99646,0.0,229.89,1408.2,-110.09
0.0,201.0,35.0,1493.9,282.76,-0.019165,0.0,219.01,1270.9,-118.77
0.0,68.0,34.0,1145.7,86.096,-2.973,0.0,220.31,922.09,-124.27
0.0,282.0,29.0,898.7,244.78,-1.4979,0.0,29.612,866.93,-99.774
2.0,180.0,28.0,1370.7,261.06,-0.48071,0.0,465.28,901.55,-128.9
0.0,58.0,28.0,647.86,46.251,-3.5771,0.0,26.592,620.23,-116.84
0.0,55.0,32.0,251.64,20.956,-8.253,0.0,184.24,67.264,-101.02
0.0,179.0,32.0,1418.9,213.88,-1.2314,0.0,229.2,1188.2,-128.34
0.0,310.0,32.0,1010.1,43.476,-2.2394,0.0,441.16,567.45,-114.59
0.0,58.0,32.0,1627.4,23.887,-1.2849,0.0,738.98,887.38,-130.96
0.0,42.0,29.0,1042.2,286.56,-0.19241,0.0,12.059,1027.4,-102.21
1.0,297.0,29.0,708.53,81.641,-3.6743,0.0,9.8453,696.7,-92.649
0.0,306.0,32.0,1459.0,188.24,-2.3352,0.0,338.4,1120.3,-115.9
2.0,197.0,32.0,1529.8,323.45,-0.056183,0.0,314.16,1214.0,-115.34
0.0,183.0,32.0,1912.9,30.923,-1.3027,0.0,80.39,1830.8,-110.46
2.0,197.0,32.0,738.48,322.26,-1.435,0.0,223.12,514.53,-93.961
1.0,297.0,29.0,873.14,14.323,-0.62338,0.0,231.88,640.96,-120.15
0.0,301.0,34.0,1468.7,119.04,-2.5925,0.0,43.201,1422.3,-103.77
5.0,183.0,34.0,1373.4,63.304,-2.4807,0.0,427.82,942.36,-120.71
0.0,200.0,32.0,1087.1,179.05,-3.2903,0.0,164.64,922.33,-126.84
0.0,183.0,32.0,1265.1,13.718,-1.0189,0.0,266.1,998.56,-110.02
0.0,301.0,34.0,1472.0,108.62,-2.5866,0.0,86.048,1382.3,-105.34
0.0,179.0,32.0,414.0,105.98,-6.4085,0.0,60.618,352.31,-109.02
1.0,297.0,29.0,530.57,326.22,-1.6733,0.0,176.34,353.73,-104.59
6.0,299.0,35.0,1252.7,262.52,-0.89185,1.0,0.0,1249.1,-99.961
0.0,55.0,32.0,842.44,114.1,-3.566,0.0,266.61,573.84,-109.84
0.0,55.0,32.0,583.08,298.59,-1.7191,0.0,127.6,454.21,-107.77
0.0,58.0,28.0,1017.6,348.72,-1.6605,0.0,314.18,703.21,-122.34
0.0,59.0,32.0,831.59,207.89,-3.4751,0.0,164.11,666.82,-94.524
0.0,200.0,32.0,1615.0,173.64,-2.4642,0.0,397.49,1217.2,-132.21
0.0,314.3,32.0,1564.6,165.53,-1.9583,0.0,580.01,984.15,-102.77
5.0,183.0,34.0,891.39,54.313,-3.1143,0.0,123.0,766.63,-112.21
0.0,306.0,32.0,1553.4,138.42,-2.7457,1.0,0.0,1551.4,-93.774
0.0,183.0,32.0,277.48,103.34,-8.1017,0.0,53.219,223.52,-84.649
0.0,282.0,29.0,595.0,180.0,-3.7022,0.0,80.834,514.07,-106.65
0.0,72.0,35.0,965.56,1.9586,-1.8092,0.0,184.88,780.52,-116.9
0.0,314.3,32.0,872.32,139.98,-3.2478,0.0,200.22,671.04,-86.711
0.0,179.0,32.0,719.27,261.85,-0.99564,0.0,146.46,570.79,-109.15
0.0,314.3,32.0,1592.1,170.02,-1.8886,0.0,468.86,1122.9,-108.34
2.0,197.0,32.0,1426.9,25.398,-1.5054,0.0,636.79,789.13,-114.96
0.0,314.0,28.0,125.32,227.91,-15.392,0.0,10.615,114.49,-77.336
0.0,68.0,34.0,937.68,5.0783,-1.3746,0.0,54.878,882.62,-109.96
6.0,299.0,35.0,995.06,310.56,-1.2953,0.0,380.6,612.81,-122.71
0.0,201.0,35.0,1355.6,298.17,-0.23245,0.0,96.85,1255.8,-115.77
0.0,58.0,28.0,1437.0,324.03,0.019936,0.0,358.87,1076.6,-128.4
0.0,42.0,29.0,665.12,286.42,-1.335,0.0,15.652,647.74,-101.09
0.0,314.0,28.0,428.25,118.6,-5.535,0.0,37.646,389.67,-90.274
0.0,55.0,32.0,771.26,32.289,-2.7095,0.0,60.637,709.88,-111.71
0.0,314.3,32.0,714.66,212.31,-2.9237,0.0,164.12,549.85,-102.65
0.0,44.0,29.0,340.78,86.13,-6.7776,1.0,0.0,339.81,-100.02
0.0,208.0,35.0,1043.2,6.2735,-1.6197,0.0,65.075,977.96,-106.21
0.0,72.0,35.0,1552.3,322.41,0.055365,0.0,268.74,1281.9,-125.96
0.0,42.0,29.0,339.57,58.978,-6.8015,0.0,76.766,262.06,-100.02
0.0,183.0,32.0,1253.1,31.622,-1.9883,0.0,308.17,943.7,-108.9
0.0,58.0,32.0,825.57,70.248,-2.8777,0.0,24.255,799.2,-109.52
0.0,319.0,32.0,253.51,50.281,-8.4142,0.0,85.086,167.97,-92.961
0.0,208.0,35.0,1068.8,19.74,-2.063,1.0,0.0,1068.3,-102.84
0.0,44.0,29.0,1349.8,31.735,-1.6338,0.0,621.67,726.87,-126.84
0.0,282.0,29.0,435.5,9.1163,-4.9215,0.0,23.061,412.33,-96.774
0.0,314.3,32.0,161.64,308.22,-8.2718,0.0,11.843,149.52,-79.836
1.0,297.0,29.0,674.42,204.44,-2.9284,0.0,231.36,442.61,-116.02
0.0,319.0,32.0,429.54,22.445,-5.2541,0.0,306.63,122.65,-98.461
0.0,301.0,34.0,1582.8,70.935,-2.2974,0.0,204.29,1374.4,-113.02
0.0,59.0,32.0,464.88,24.801,-5.1013,0.0,132.01,332.55,-103.77
0.0,44.0,29.0,658.17,88.694,-3.868,0.0,213.02,443.27,-110.52
0.0,175.0,29.0,939.79,183.54,-2.6501,0.0,352.13,587.49,-122.84
0.0,58.0,28.0,385.02,60.772,-5.8576,0.0,35.811,348.34,-109.52
0.0,183.0,32.0,1286.2,358.89,-0.51227,0.0,68.212,1217.8,-100.71
2.0,197.0,32.0,1131.2,11.111,-1.4432,0.0,39.99,1090.9,-91.524
0.0,72.0,35.0,1420.8,302.15,-0.2218,0.0,152.58,1265.3,-114.71
2.0,180.0,28.0,655.52,211.65,-3.3613,1.0,0.0,654.9,-108.77
0.0,314.3,32.0,1064.6,157.0,-2.6083,0.0,136.19,927.87,-97.336
0.0,314.0,28.0,1402.0,254.19,-0.55167,0.0,74.877,1323.4,-113.52
0.0,309.0,32.0,97.165,278.88,-20.07,0.0,51.059,45.837,-74.274
0.0,175.0,29.0,257.5,113.58,-9.5887,0.0,20.197,236.69,-87.399
0.0,57.0,37.0,746.09,44.077,-3.1071,0.0,121.73,623.24,-119.84
0.0,57.0,37.0,494.39,20.854,-3.8765,0.0,137.96,356.16,-101.65
0.0,314.0,28.0,1293.2,7.1965,-1.5282,0.0,253.62,1039.3,-124.77
0.0,179.0,32.0,828.88,171.61,-2.9352,0.0,273.18,555.53,-120.27
0.0,314.3,32.0,549.59,129.02,-4.8362,0.0,68.298,480.34,-81.274
0.0,314.0,28.0,977.18,227.12,-2.022,0.0,172.11,803.45,-112.21
0.0,44.0,29.0,1179.0,106.41,-2.6951,0.0,331.33,844.6,-117.09
0.0,208.0,35.0,176.79,160.85,-11.354,1.0,0.0,176.71,-95.899
0.0,58.0,28.0,805.93,15.399,-2.5931,1.0,0.0,805.63,-95.774
0.0,72.0,35.0,1461.1,337.72,-0.2941,0.0,121.94,1338.4,-123.52
0.0,41.6,32.0,426.59,29.029,-4.8905,0.0,7.3308,418.9,-101.59
0.0,208.0,35.0,291.0,180.0,-6.9553,1.0,0.0,290.95,-85.399
2.0,197.0,32.0,865.82,63.08,-2.6781,1.0,0.0,863.8,-106.4
0.0,68.0,34.0,1178.6,18.758,-1.1909,0.0,14.496,1163.5,-99.336
0.0,175.0,29.0,777.06,50.43,-3.3511,0.0,13.221,762.44,-95.086
0.0,309.0,32.0,273.76,43.372,-7.3886,0.0,83.48,189.88,-98.149
0.0,314.3,32.0,677.21,100.9,-4.0964,0.0,137.42,537.94,-87.336
0.0,58.0,28.0,1585.7,344.49,0.09033,0.0,187.93,1397.3,-118.34
5.0,183.0,34.0,1144.1,29.882,-1.6772,0.0,247.9,895.2,-114.96
0.0,301.0,34.0,413.27,142.08,-6.6934,0.0,1.9111,410.89,-69.399
1.0,297.0,29.0,540.49,32.073,-3.3354,0.0,110.31,429.67,-114.02
0.0,152.0,29.0,1250.3,190.6,-1.9468,0.0,424.4,825.59,-121.4
0.0,55.0,32.0,408.81,326.27,-3.5692,0.0,18.081,390.35,-100.96
0.0,310.0,32.0,273.25,116.75,-8.4308,0.0,32.379,240.25,-70.711
6.0,299.0,35.0,1097.8,273.24,-0.9133,0.0,59.918,1034.7,-102.27
1.0,297.0,29.0,1284.0,95.542,-2.475,0.0,332.68,947.71,-83.524
0.0,42.0,29.0,1316.9,254.99,-0.32629,0.0,157.51,1155.9,-101.65
0.0,306.0,32.0,897.86,241.09,-2.3279,0.0,250.94,644.89,-120.9
0.0,306.0,32.0,1323.0,162.54,-2.9208,0.0,242.69,1079.8,-105.84
2.0,180.0,28.0,540.74,332.58,-2.9113,0.0,53.733,486.63,-99.711
0.0,183.0,32.0,178.34,146.67,-12.182,0.0,12.803,165.37,-87.024
2.0,180.0,28.0,517.44,343.84,-3.1526,0.0,167.4,349.86,-89.586
2.0,197.0,32.0,587.15,33.609,-3.2655,0.0,212.0,374.54,-93.274
0.0,309.0,32.0,916.46,11.518,-2.2807,0.0,135.94,780.25,-122.65
0.0,58.0,28.0,287.7,176.01,-8.0131,0.0,63.518,224.13,-92.086
2.0,197.0,32.0,1249.5,333.68,-0.3439,0.0,447.4,801.31,-117.77
0.0,41.6,32.0,537.07,262.94,-1.5465,0.0,8.6567,526.9,-91.649
6.0,299.0,35.0,1011.0,357.45,-1.6714,0.0,3.6394,1007.2,-97.086
0.0,201.0,35.0,1522.9,298.21,-0.094055,0.0,241.18,1278.4,-115.9
0.0,41.6,32.0,855.74,136.04,-3.3106,0.0,173.1,681.44,-105.21
0.0,59.0,32.0,1547.7,203.53,-1.9797,0.0,240.96,1305.8,-107.21
0.0,41.6,32.0,692.22,114.68,-4.0079,0.0,138.37,552.22,-108.84
5.0,183.0,34.0,849.09,59.025,-3.3364,0.0,301.64,545.6,-104.21
0.0,200.0,32.0,342.25,92.177,-9.8624,0.0,16.662,324.62,-99.274
0.0,310.0,32.0,1173.2,49.044,-2.0259,0.0,197.19,973.95,-117.21
0.0,310.0,32.0,1616.3,342.8,0.017724,0.0,335.26,1280.4,-129.34
0.0,68.0,34.0,1882.4,44.656,-1.7192,0.0,323.16,1556.3,-128.84
0.0,58.0,32.0,828.09,21.018,-2.1784,0.0,221.62,606.02,-118.84
0.0,306.0,32.0,1810.4,204.3,-1.6927,0.0,4.0249,1805.2,-104.09
0.0,314.3,32.0,413.18,320.11,-0.76266,0.0,5.4901,407.18,-88.836
0.0,301.0,34.0,1421.7,21.367,-0.70523,0.0,264.7,1156.2,-118.46
0.0,44.0,29.0,986.43,121.95,-3.0465,0.0,138.48,845.94,-109.84
0.0,306.0,32.0,1784.1,166.95,-2.3591,0.0,74.433,1709.2,-103.96
0.0,183.0,32.0,539.94,342.87,-2.9156,0.0,107.76,431.98,-82.086
0.0,44.0,29.0,490.43,336.57,-1.8102,1.0,0.0,490.16,-90.961
0.0,44.0,29.0,396.74,205.53,-4.5396,0.0,147.03,249.44,-92.274
0.0,42.0,29.0,1516.9,228.15,-1.0008,0.0,637.5,876.84,-112.02
0.0,314.0,28.0,1350.2,303.95,-0.2334,0.0,268.94,1078.6,-113.15
0.0,282.0,29.0,1170.1,236.26,-1.0526,0.0,388.1,779.62,-118.52
0.0,282.0,29.0,155.68,334.92,-12.845,1.0,0.0,155.59,-79.899
5.0,183.0,34.0,711.41,50.762,-3.8199,0.0,226.71,483.4,-103.34
0.0,301.0,34.0,978.0,90.0,-3.3064,0.0,18.964,956.26,-82.836
0.0,282.0,29.0,1238.5,289.28,0.069394,1.0,0.0,1235.4,-102.96
0.0,310.0,32.0,1085.7,345.27,-0.81796,0.0,14.97,1070.4,-98.524
0.0,68.0,34.0,1242.2,85.891,-2.8344,0.0,37.396,1201.3,-111.52
0.0,314.3,32.0,1354.3,216.26,-1.1633,0.0,10.442,1342.3,-112.71
2.0,180.0,28.0,582.47,352.9,-2.8994,1.0,0.0,582.35,-90.524
0.0,314.3,32.0,900.76,249.73,-1.113,0.0,260.53,637.93,-121.15
0.0,58.0,32.0,393.05,359.13,-4.2923,0.0,158.83,234.15,-105.4
0.0,282.0,29.0,1357.5,209.28,-1.498,0.0,136.9,1219.4,-130.09
0.0,55.0,32.0,496.19,304.07,-2.2505,0.0,167.88,327.34,-100.15
0.0,59.0,32.0,929.35,220.94,-2.6799,0.0,181.32,746.76,-89.086
0.0,200.0,32.0,1460.7,164.56,-2.724,0.0,185.0,1275.3,-124.4
